,Ward/VillageTract,tot_pop,male_pop,female_pop,Township,Longitude,Latitude
2144,No(5)(W),607.0,280.0,327.0,Myanaung Township,95.31779,18.286958
2145,No(5)(W),607.0,280.0,327.0,Ingapu Township,95.260728,17.971322
2146,No(6)(W),3183.0,1476.0,1707.0,Myanaung Township,95.31779,18.286958
2147,MyaukPaing(W),584.0,294.0,290.0,Myanaung Township,95.379639,18.217976
2148,AhLeiPaing(W),405.0,201.0,204.0,Myanaung Township,95.379639,18.217976
2149,ZayPaing(W),451.0,206.0,245.0,Myanaung Township,95.379639,18.217976
2150,YaikSu(W),1153.0,547.0,606.0,Myanaung Township,95.379639,18.217976
2151,PyinMaChaung(W),2611.0,1214.0,1397.0,Hinthada Township,95.458183,17.649578
2152,NyaungPin(W),5474.0,2550.0,2924.0,Hinthada Township,95.458183,17.649578
2153,TarNgarSe(North)(W),1666.0,761.0,905.0,Hinthada Township,95.458183,17.649578
2154,TarNgarSe(South)(W),2378.0,1059.0,1319.0,Hinthada Township,95.458183,17.649578
2155,YoneGyi(W),2380.0,1169.0,1211.0,Hinthada Township,95.458183,17.649578
2156,UYin(North)(W),2209.0,1034.0,1175.0,Hinthada Township,95.458183,17.649578
2157,UYin(South)(W),2471.0,1136.0,1335.0,Hinthada Township,95.458183,17.649578
2158,ShweKu(W),3243.0,1496.0,1747.0,Hinthada Township,95.458183,17.649578
2159,ZaKar(W),2614.0,1202.0,1412.0,Hinthada Township,95.458183,17.649578
2160,Kin(W),1965.0,924.0,1041.0,Hinthada Township,95.458183,17.649578
2161,PaKhanChaung(W),2299.0,1070.0,1229.0,Hinthada Township,95.458183,17.649578
2162,TarKaLay(W),13126.0,6290.0,6836.0,Hinthada Township,95.458183,17.649578
2163,PanBeDan(W),5542.0,2511.0,3031.0,Hinthada Township,95.458183,17.649578
2164,HpaYarGyi(W),2832.0,1281.0,1551.0,Hinthada Township,95.458183,17.649578
2165,KaNaungSu(W),9549.0,4393.0,5156.0,Hinthada Township,95.458183,17.649578
2166,PaDaMyar(W),1278.0,533.0,745.0,Hinthada Township,95.458183,17.649578
2167,ThonePinKwin(W),6493.0,2951.0,3542.0,Hinthada Township,95.458183,17.649578
2168,LelTiKwin(W),4774.0,2326.0,2448.0,Hinthada Township,95.458183,17.649578
2169,MyaWaDi(W),6710.0,3054.0,3656.0,Hinthada Township,95.458183,17.649578
2170,AyeMyaTharYar(W),2673.0,1255.0,1418.0,Hinthada Township,95.458183,17.649578
2171,DawAuKhu(W),8653.0,4350.0,4303.0,Loikaw Township,97.20993,19.67424
2172,MaingLone(W),5753.0,2761.0,2992.0,Loikaw Township,97.20993,19.67424
2173,MinGaLar(W),3447.0,1698.0,1749.0,Loikaw Township,97.20993,19.67424
2174,DhammarYon(W),952.0,428.0,524.0,Loikaw Township,97.20993,19.67424
2175,ZayPaing(W),804.0,431.0,373.0,Loikaw Township,97.20993,19.67424
2176,ZayPaing(W),804.0,431.0,373.0,Shadaw Township,97.520729,19.631742
2177,ZayPaing(W),781.0,378.0,403.0,Loikaw Township,97.20993,19.67424
2178,ZayPaing(W),781.0,378.0,403.0,Shadaw Township,97.520729,19.631742
2179,ShweTaung(W),1353.0,671.0,682.0,Loikaw Township,97.20993,19.67424
2180,LawDaMa(W),5738.0,2805.0,2933.0,Loikaw Township,97.20993,19.67424
2181,DawTanMa(W),3961.0,1852.0,2109.0,Loikaw Township,97.20993,19.67424
2182,DawNoeKu(W),2820.0,1312.0,1508.0,Loikaw Township,97.20993,19.67424
2183,ShanSu(W),1307.0,628.0,679.0,Loikaw Township,97.20993,19.67424
2184,MinSu(W),5955.0,2856.0,3099.0,Loikaw Township,97.20993,19.67424
2185,DemosoMyoMa(W),5621.0,2716.0,2905.0,Demoso Township,97.158813,19.538319
2186,NyaungZin(W),946.0,451.0,495.0,Hpruso Township,97.122673,19.413286
2187,HteeTaYe(W),1759.0,955.0,804.0,Hpruso Township,97.122673,19.413286
2188,DeeDarKu(W),585.0,289.0,296.0,Hpruso Township,97.122673,19.413286
2189,LawBuDar(W),564.0,264.0,300.0,Hpruso Township,97.122673,19.413286
2190,AungChanThar(W),345.0,181.0,164.0,Shadaw Township,97.520729,19.631742
2191,TaungPaing(W),177.0,86.0,91.0,Shadaw Township,97.520729,19.631742
2192,AhLelPaing(W),270.0,141.0,129.0,Shadaw Township,97.520729,19.631742
2193,Cinmual(W),2716.0,1209.0,1507.0,Falam Township,93.680344,22.911051
2194,Balai(W),2016.0,975.0,1041.0,Falam Township,93.680344,22.911051
2195,Phathauk(W),1425.0,652.0,773.0,Falam Township,93.680344,22.911051
2196,Tlanlau(W),2935.0,1430.0,1505.0,Falam Township,93.680344,22.911051
2197,Sakollam(W),4680.0,2185.0,2495.0,Tedim Township,93.656189,23.370575
2198,MyoMa(W),3305.0,1504.0,1801.0,Tedim Township,93.656189,23.370575
2199,Lawibual(W),3854.0,1851.0,2003.0,Tedim Township,93.656189,23.370575
2200,LayLwam(W),1613.0,749.0,864.0,Tedim Township,93.656189,23.370575
2201,SinSaKaung(W),5244.0,2854.0,2390.0,Tanai Township,96.716553,26.357971
2202,MonDeinKaung(W),8669.0,4533.0,4136.0,Tanai Township,96.716553,26.357971
2203,HuKaung(W),3661.0,1833.0,1828.0,Tanai Township,96.716553,26.357971
2204,KinSar(W),5351.0,2949.0,2402.0,Tanai Township,96.716553,26.357971
2205,DuKaung(W),3286.0,1739.0,1547.0,Tanai Township,96.716553,26.357971
2206,PonKhonKaung(W),5787.0,3099.0,2688.0,Tanai Township,96.716553,26.357971
2207,No(1)(W),998.0,478.0,520.0,Falam Township,93.3811,23.3498
2208,No(1)(W),998.0,478.0,520.0,Tonzang Township,93.53347,23.889757
2209,No(1)(W),783.0,403.0,380.0,Falam Township,93.3811,23.3498
2210,No(1)(W),783.0,403.0,380.0,Tonzang Township,93.53347,23.889757
2211,No(2)(W),2606.0,1263.0,1343.0,Falam Township,93.3811,23.3498
2212,No(2)(W),2606.0,1263.0,1343.0,Tonzang Township,93.53347,23.889757
2213,No(2)(W),667.0,329.0,338.0,Falam Township,93.3811,23.3498
2214,No(2)(W),667.0,329.0,338.0,Tonzang Township,93.53347,23.889757
2215,AhSheyPyin(W),2475.0,1144.0,1331.0,Mindat Township,93.973654,21.371757
2216,BaWaThit(W),1631.0,727.0,904.0,Mindat Township,93.973654,21.371757
2217,SanPya(W),2030.0,922.0,1108.0,Mindat Township,93.973654,21.371757
2218,(West)(W),5369.0,2474.0,2895.0,Mindat Township,93.973654,21.371757
2219,Cangbong(W),3607.0,1772.0,1835.0,Matupi Township,93.440863,21.604751
2220,Khoboi(W),1667.0,802.0,865.0,Matupi Township,93.440863,21.604751
2221,Lungvan(W),2640.0,1257.0,1383.0,Matupi Township,93.440863,21.604751
2222,Ngalar(W),708.0,398.0,310.0,Matupi Township,93.440863,21.604751
2223,No(1)(W),1543.0,772.0,771.0,Kanpetlet Township,94.056656,21.193367
2224,No(1)(W),1543.0,772.0,771.0,Paletwa Township,93.09649,21.29333
2225,No(2)(W),2616.0,1256.0,1360.0,Kanpetlet Township,94.056656,21.193367
2226,No(2)(W),2616.0,1256.0,1360.0,Paletwa Township,93.09649,21.29333
2227,MyoMa(W),3502.0,1732.0,1770.0,Matupi Township,93.408569,22.052887
2228,MyoMa(W),3502.0,1732.0,1770.0,Paletwa Township,92.854607,21.304407
2229,MyoMa(W),2229.0,986.0,1243.0,Matupi Township,93.408569,22.052887
2230,MyoMa(W),2229.0,986.0,1243.0,Paletwa Township,92.854607,21.304407
2231,YwarMa(W),1088.0,471.0,617.0,Paletwa Township,92.854607,21.304407
2232,YeikKhar(W),1784.0,861.0,923.0,Paletwa Township,92.854607,21.304407
2233,DaweiZay(W),5455.0,2618.0,2837.0,Sagaing Township,95.962311,21.880079
2234,AyeMyaWaDi(W),3855.0,1624.0,2231.0,Sagaing Township,95.962311,21.880079
2235,NanDaWunKwetThit(W),4633.0,2095.0,2538.0,Sagaing Township,95.962311,21.880079
2236,MoeZar(W),2717.0,1214.0,1503.0,Sagaing Township,95.962311,21.880079
2237,MyoThit(W),4913.0,2277.0,2636.0,Sagaing Township,95.962311,21.880079
2238,MyoThit(W),4913.0,2277.0,2636.0,Myaung Township,95.42128,21.833411
2239,MyoThit(W),2176.0,992.0,1184.0,Sagaing Township,95.962311,21.880079
2240,MyoThit(W),2176.0,992.0,1184.0,Myaung Township,95.42128,21.833411
2241,PanBeDan(W),6265.0,2974.0,3291.0,Sagaing Township,95.962311,21.880079
2242,PoeTan(W),4244.0,1980.0,2264.0,Sagaing Township,95.962311,21.880079
2243,MinLan(W),2603.0,1170.0,1433.0,Sagaing Township,95.962311,21.880079
2244,TaKaung(W),4211.0,2000.0,2211.0,Sagaing Township,95.962311,21.880079
2245,SeinKone(W),5432.0,2575.0,2857.0,Sagaing Township,95.962311,21.880079
2246,HtoneBo(W),3021.0,1549.0,1472.0,Sagaing Township,95.962311,21.880079
2247,ZayYarKwetThit(W),7071.0,3357.0,3714.0,Sagaing Township,95.962311,21.880079
2248,YwarHtaung(W),8241.0,4050.0,4191.0,Sagaing Township,95.962311,21.880079
2249,MeeYaHtar(W),4102.0,1972.0,2130.0,Sagaing Township,95.962311,21.880079
2250,PaDaMyar(W),2257.0,1081.0,1176.0,Sagaing Township,95.962311,21.880079
2251,NiLar(W),1523.0,781.0,742.0,Sagaing Township,95.962311,21.880079
2252,ShweMinWun(W),8276.0,4027.0,4249.0,Sagaing Township,95.962311,21.880079
2253,ParRaMi(W),2613.0,1207.0,1406.0,Sagaing Township,95.962311,21.880079
2254,AhNaukPaing(W),7220.0,3368.0,3852.0,Myinmu Township,95.575851,21.92514
2255,MyaukPaing(W),3146.0,1466.0,1680.0,Myinmu Township,95.575851,21.92514
2256,TaungPaing(W),3080.0,1416.0,1664.0,Myinmu Township,95.575851,21.92514
2257,AhSheyPaing(W),3112.0,1469.0,1643.0,Myinmu Township,95.575851,21.92514
2258,Myauk(W),2343.0,1048.0,1295.0,Myaung Township,95.42128,21.833411
2259,AhLel(W),1389.0,596.0,793.0,Myaung Township,95.42128,21.833411
2260,Taung(W),1887.0,887.0,1000.0,Myaung Township,95.42128,21.833411
2261,YitLawHkaung(W),703.0,355.0,348.0,Chipwi Township,98.129759,25.886354
2262,OkeKat(W),535.0,242.0,293.0,Chipwi Township,98.129759,25.886354
2263,BaLeitDan(W),245.0,135.0,110.0,Chipwi Township,98.129759,25.886354
2264,KanPaingYan(W),84.0,36.0,48.0,Chipwi Township,98.129759,25.886354
2265,No(1)(W),9581.0,4461.0,5120.0,Shwebo Township,95.698486,22.56996
2266,No(1)(W),9581.0,4461.0,5120.0,Shwebo Township,95.944946,22.593286
2267,No(1)(W),9581.0,4461.0,5120.0,Wetlet Township,95.788116,22.367149
2268,No(1)(W),4121.0,1862.0,2259.0,Shwebo Township,95.698486,22.56996
2269,No(1)(W),4121.0,1862.0,2259.0,Shwebo Township,95.944946,22.593286
2270,No(1)(W),4121.0,1862.0,2259.0,Wetlet Township,95.788116,22.367149
2271,No(1)(W),3868.0,1767.0,2101.0,Shwebo Township,95.698486,22.56996
2272,No(1)(W),3868.0,1767.0,2101.0,Shwebo Township,95.944946,22.593286
2273,No(1)(W),3868.0,1767.0,2101.0,Wetlet Township,95.788116,22.367149
2274,No(1)(W),2007.0,970.0,1037.0,Shwebo Township,95.698486,22.56996
2275,No(1)(W),2007.0,970.0,1037.0,Shwebo Township,95.944946,22.593286
2276,No(1)(W),2007.0,970.0,1037.0,Wetlet Township,95.788116,22.367149
2277,No(2)(W),5722.0,2659.0,3063.0,Shwebo Township,95.698486,22.56996
2278,No(2)(W),5722.0,2659.0,3063.0,Shwebo Township,95.944946,22.593286
2279,No(2)(W),5722.0,2659.0,3063.0,Wetlet Township,95.788116,22.367149
2280,No(2)(W),2525.0,1117.0,1408.0,Shwebo Township,95.698486,22.56996
2281,No(2)(W),2525.0,1117.0,1408.0,Shwebo Township,95.944946,22.593286
2282,No(2)(W),2525.0,1117.0,1408.0,Wetlet Township,95.788116,22.367149
2283,No(2)(W),6395.0,3001.0,3394.0,Shwebo Township,95.698486,22.56996
2284,No(2)(W),6395.0,3001.0,3394.0,Shwebo Township,95.944946,22.593286
2285,No(2)(W),6395.0,3001.0,3394.0,Wetlet Township,95.788116,22.367149
2286,No(2)(W),3068.0,1459.0,1609.0,Shwebo Township,95.698486,22.56996
2287,No(2)(W),3068.0,1459.0,1609.0,Shwebo Township,95.944946,22.593286
2288,No(2)(W),3068.0,1459.0,1609.0,Wetlet Township,95.788116,22.367149
2289,No(3)(W),4275.0,1987.0,2288.0,Shwebo Township,95.698486,22.56996
2290,No(3)(W),4275.0,1987.0,2288.0,Shwebo Township,95.944946,22.593286
2291,No(3)(W),4275.0,1987.0,2288.0,Wetlet Township,95.788116,22.367149
2292,No(3)(W),4168.0,1952.0,2216.0,Shwebo Township,95.698486,22.56996
2293,No(3)(W),4168.0,1952.0,2216.0,Shwebo Township,95.944946,22.593286
2294,No(3)(W),4168.0,1952.0,2216.0,Wetlet Township,95.788116,22.367149
2295,No(3)(W),7929.0,3721.0,4208.0,Shwebo Township,95.698486,22.56996
2296,No(3)(W),7929.0,3721.0,4208.0,Shwebo Township,95.944946,22.593286
2297,No(3)(W),7929.0,3721.0,4208.0,Wetlet Township,95.788116,22.367149
2298,No(3)(W),2638.0,1235.0,1403.0,Shwebo Township,95.698486,22.56996
2299,No(3)(W),2638.0,1235.0,1403.0,Shwebo Township,95.944946,22.593286
2300,No(3)(W),2638.0,1235.0,1403.0,Wetlet Township,95.788116,22.367149
2301,No(4)(W),6555.0,3079.0,3476.0,Shwebo Township,95.698486,22.56996
2302,No(4)(W),6555.0,3079.0,3476.0,Shwebo Township,95.944946,22.593286
2303,No(4)(W),2457.0,1121.0,1336.0,Shwebo Township,95.698486,22.56996
2304,No(4)(W),2457.0,1121.0,1336.0,Shwebo Township,95.944946,22.593286
2305,No(4)(W),2990.0,1392.0,1598.0,Shwebo Township,95.698486,22.56996
2306,No(4)(W),2990.0,1392.0,1598.0,Shwebo Township,95.944946,22.593286
2307,No(5)(W),6228.0,2866.0,3362.0,Shwebo Township,95.698486,22.56996
2308,No(5)(W),4373.0,2366.0,2007.0,Shwebo Township,95.698486,22.56996
2309,No(6)(W),3999.0,1935.0,2064.0,Shwebo Township,95.698486,22.56996
2310,No(7)(W),7237.0,3426.0,3811.0,Shwebo Township,95.698486,22.56996
2311,No(8)(W),5512.0,2477.0,3035.0,Shwebo Township,95.698486,22.56996
2312,No(9)(W),4066.0,1764.0,2302.0,Shwebo Township,95.698486,22.56996
2313,No(10)(W),15861.0,7771.0,8090.0,Shwebo Township,95.698486,22.56996
2314,MyaKanThar(W),4324.0,2034.0,2290.0,Khin-U Township,95.62149,22.770161
2315,AungChanThar(W),1589.0,706.0,883.0,Khin-U Township,95.62149,22.770161
2316,AungChanThar(W),5868.0,2980.0,2888.0,Khin-U Township,95.62149,22.770161
2317,MinGaLarYanAung(W),2892.0,1303.0,1589.0,Khin-U Township,95.62149,22.770161
2318,Tabayin(W),2521.0,1175.0,1346.0,Tabayin Township,95.321213,22.685286
2319,TaungPyin(W),1787.0,826.0,961.0,Tabayin Township,95.321213,22.685286
2320,KwaytGyi(W),7710.0,3508.0,4202.0,Monywa Township,95.139633,22.121679
2321,AungChanThar(W),9868.0,4729.0,5139.0,Monywa Township,95.139633,22.121679
2322,DawNaChan(W),5881.0,2467.0,3414.0,Monywa Township,95.139633,22.121679
2323,LelDi(W),3834.0,1658.0,2176.0,Monywa Township,95.139633,22.121679
2324,HponeSoe(W),5887.0,3049.0,2838.0,Monywa Township,95.139633,22.121679
2325,YaDaNarBon(W),6743.0,2960.0,3783.0,Monywa Township,95.139633,22.121679
2326,ChanMyaTharZi(W),4813.0,2243.0,2570.0,Monywa Township,95.139633,22.121679
2327,AyeTharYar(W),4422.0,2040.0,2382.0,Monywa Township,95.139633,22.121679
2328,YanKin(W),8507.0,3867.0,4640.0,Monywa Township,95.139633,22.121679
2329,TharLar(W),21192.0,9763.0,11429.0,Monywa Township,95.139633,22.121679
2330,AhLel(W),2207.0,968.0,1239.0,Monywa Township,95.139633,22.121679
2331,HtanTaw(W),15538.0,7192.0,8346.0,Monywa Township,95.139633,22.121679
2332,AungMinGaLar(W),2983.0,1290.0,1693.0,Monywa Township,95.139633,22.121679
2333,Monywa(South)(W),6275.0,2946.0,3329.0,Monywa Township,95.139633,22.121679
2334,MyaWaDi(W),16753.0,7826.0,8927.0,Monywa Township,95.139633,22.121679
2335,MyaWaDi(W),16753.0,7826.0,8927.0,Budalin Township,95.148568,22.389178
2336,MyaWaDi(W),1996.0,919.0,1077.0,Monywa Township,95.139633,22.121679
2337,MyaWaDi(W),1996.0,919.0,1077.0,Budalin Township,95.148568,22.389178
2338,HpaYarGyi(W),3634.0,1594.0,2040.0,Monywa Township,95.139633,22.121679
2339,YoneGyi(W),9722.0,5085.0,4637.0,Monywa Township,95.139633,22.121679
2340,SueLayGone(W),2621.0,1245.0,1376.0,Monywa Township,95.139633,22.121679
2341,SitPin(W),6351.0,2897.0,3454.0,Monywa Township,95.139633,22.121679
2342,AhLone(W),7546.0,3527.0,4019.0,Monywa Township,95.139633,22.121679
2343,OeBo(South)(W),6137.0,2899.0,3238.0,Monywa Township,95.139633,22.121679
2344,MyoThit(W),6826.0,2979.0,3847.0,Monywa Township,95.139633,22.121679
2345,MyoThit(W),6826.0,2979.0,3847.0,Chaung-U Township,95.273628,21.95693
2346,MyoThit(W),5008.0,2335.0,2673.0,Monywa Township,95.139633,22.121679
2347,MyoThit(W),5008.0,2335.0,2673.0,Chaung-U Township,95.273628,21.95693
2348,NanDaWun(W),15516.0,7331.0,8185.0,Monywa Township,95.139633,22.121679
2349,NatLuHteikPan(W),8831.0,4162.0,4669.0,Monywa Township,95.139633,22.121679
2350,SetHmuZon(W),11912.0,6149.0,5763.0,Monywa Township,95.139633,22.121679
2351,InnYwarThit(W),5780.0,2702.0,3078.0,Monywa Township,95.139633,22.121679
2352,Hsawlaw(W),368.0,193.0,175.0,Tsawlaw Township,98.270744,26.153118
2353,MaHarBanDuLa(W),1769.0,842.0,927.0,Budalin Township,95.148568,22.389178
2354,KhonMinGyi(W),1445.0,638.0,807.0,Budalin Township,95.148568,22.389178
2355,No(1)(W),4519.0,2062.0,2457.0,Ayadaw Township,95.450677,22.28525
2356,No(2)(W),2429.0,1052.0,1377.0,Ayadaw Township,95.450677,22.28525
2357,No(3)(W),2568.0,1255.0,1313.0,Ayadaw Township,95.450677,22.28525
2358,MyoMa(W),3070.0,1456.0,1614.0,Chaung-U Township,95.273628,21.95693
2359,YanAungMyay(W),3676.0,1689.0,1987.0,Chaung-U Township,95.273628,21.95693
2360,Chaung-U(North)(W),3274.0,1428.0,1846.0,Chaung-U Township,95.273628,21.95693
2361,TaMarMyaing(W),2404.0,1097.0,1307.0,Chaung-U Township,95.273628,21.95693
2362,Chaung-U(South)(W),4497.0,2140.0,2357.0,Chaung-U Township,95.273628,21.95693
2363,MyaukPaing(W),1400.0,724.0,676.0,Katha Township,96.331668,24.181633
2364,AhLelPaing(W),927.0,451.0,476.0,Katha Township,96.331668,24.181633
2365,TaungPaing(W),2006.0,1151.0,855.0,Katha Township,96.331668,24.181633
2366,ThuHtayGone(W),2645.0,1195.0,1450.0,Katha Township,96.331668,24.181633
2367,ZayYarChaung(W),4491.0,2095.0,2396.0,Katha Township,96.331668,24.181633
2368,SetPan(W),3140.0,1462.0,1678.0,Katha Township,96.331668,24.181633
2369,HlyatSitKone(W),2417.0,1107.0,1310.0,Katha Township,96.331668,24.181633
2370,PeinHneKone(W),1630.0,784.0,846.0,Katha Township,96.331668,24.181633
2371,PaDaMyar(W),5902.0,2876.0,3026.0,Katha Township,96.331668,24.181633
2372,ThaHpanSaing(W),2174.0,1087.0,1087.0,Katha Township,96.331668,24.181633
2373,AungMinGaLar(W),1668.0,749.0,919.0,Indaw Township,96.14167,24.222515
2374,AungChanThar(W),1383.0,605.0,778.0,Indaw Township,96.14167,24.222515
2375,AungZayYar(W),1835.0,838.0,997.0,Indaw Township,96.14167,24.222515
2376,AungZayYar(W),1835.0,838.0,997.0,Tigyaing Township,96.148329,23.754515
2377,AungZayYar(W),5215.0,2446.0,2769.0,Indaw Township,96.14167,24.222515
2378,AungZayYar(W),5215.0,2446.0,2769.0,Tigyaing Township,96.148329,23.754515
2379,AungMyitTar(W),3643.0,1706.0,1937.0,Indaw Township,96.14167,24.222515
2380,WiTharKhar(W),1926.0,910.0,1016.0,Tigyaing Township,96.148329,23.754515
2381,BaYintNaung(W),2717.0,1317.0,1400.0,Tigyaing Township,96.148329,23.754515
2382,MyaNanDar(W),2043.0,931.0,1112.0,Banmauk Township,95.857667,24.399856
2383,MyoMa(W),3129.0,1466.0,1663.0,Banmauk Township,95.857667,24.399856
2384,MyoMa(W),3129.0,1466.0,1663.0,Pinlebu Township,95.370257,24.080886
2385,MyoMa(W),3315.0,1560.0,1755.0,Banmauk Township,95.857667,24.399856
2386,MyoMa(W),3315.0,1560.0,1755.0,Pinlebu Township,95.370257,24.080886
2387,HlwaSinKone(W),993.0,486.0,507.0,Banmauk Township,95.857667,24.399856
2388,MyaukInn(W),4838.0,2299.0,2539.0,Kawlin Township,95.683388,23.790258
2389,YaeKyaw(W),7176.0,3390.0,3786.0,Kawlin Township,95.683388,23.790258
2390,ZayYonBoTe(W),2771.0,1260.0,1511.0,Kawlin Township,95.683388,23.790258
2391,MyoMaMyoKone(W),2346.0,1055.0,1291.0,Kawlin Township,95.683388,23.790258
2392,PyinOoLwin(W),2046.0,901.0,1145.0,Kawlin Township,95.683388,23.790258
2393,SetYonLelPyin(W),2254.0,1052.0,1202.0,Kawlin Township,95.683388,23.790258
2394,ShweWunThiDar(W),3927.0,1885.0,2042.0,Wuntho Township,95.688835,23.89843
2395,SawBwarGyi(W),2607.0,1188.0,1419.0,Wuntho Township,95.688835,23.89843
2396,KyaMaing(W),1313.0,600.0,713.0,Wuntho Township,95.688835,23.89843
2397,SitKeGyi(W),4125.0,1925.0,2200.0,Wuntho Township,95.688835,23.89843
2398,MoeKaung(W),3648.0,1699.0,1949.0,Pinlebu Township,95.370257,24.080886
2399,AyeYarU(W),1502.0,846.0,656.0,Myitkyina Township,97.039169,24.779234
2400,AungMinGaLar(W),1246.0,633.0,613.0,Myitkyina Township,97.039169,24.779234
2401,AungChanThar(W),727.0,349.0,378.0,Myitkyina Township,97.039169,24.779234
2402,TamuMyoMa(W),13801.0,6853.0,6948.0,Tamu Township,94.31534,24.211492
2403,ZayTan(W),11106.0,5205.0,5901.0,Tamu Township,94.31534,24.211492
2404,SanDaKu(W),5806.0,2810.0,2996.0,Tamu Township,94.31534,24.211492
2405,SawBwarInn(W),13024.0,6427.0,6597.0,Tamu Township,94.31534,24.211492
2406,No(1)(W),227.0,111.0,116.0,Tamu Township,94.518567,24.515391
2407,No(1)(W),227.0,111.0,116.0,Tamu Township,94.14575,23.77977
2408,No(1)(W),3575.0,1636.0,1939.0,Tamu Township,94.518567,24.515391
2409,No(1)(W),3575.0,1636.0,1939.0,Tamu Township,94.14575,23.77977
2410,No(2)(W),548.0,360.0,188.0,Tamu Township,94.518567,24.515391
2411,No(2)(W),548.0,360.0,188.0,Tamu Township,94.14575,23.77977
2412,No(2)(W),3978.0,1927.0,2051.0,Tamu Township,94.518567,24.515391
2413,No(2)(W),3978.0,1927.0,2051.0,Tamu Township,94.14575,23.77977
2414,No(3)(W),867.0,446.0,421.0,Tamu Township,94.518567,24.515391
2415,No(3)(W),867.0,446.0,421.0,Tamu Township,94.14575,23.77977
2416,No(3)(W),1833.0,874.0,959.0,Tamu Township,94.518567,24.515391
2417,No(3)(W),1833.0,874.0,959.0,Tamu Township,94.14575,23.77977
2418,No(4)(W),3798.0,1866.0,1932.0,Tamu Township,94.14575,23.77977
2419,No(5)(W),1375.0,701.0,674.0,Tamu Township,94.14575,23.77977
2420,MyoMa(1)(W),3109.0,1503.0,1606.0,Mawlaik Township,94.41201,23.635118
2421,MyoMa(2)(W),5447.0,2898.0,2549.0,Mawlaik Township,94.41201,23.635118
2422,KyunShweWar(W),3578.0,1694.0,1884.0,Paungbyin Township,94.816857,24.267681
2423,InGyinMyaing(W),6471.0,3211.0,3260.0,Paungbyin Township,94.816857,24.267681
2424,PawMaing(W),3358.0,1615.0,1743.0,Hkamti Township,95.695465,25.99243
2425,HkamtiMyoMa(W),3233.0,1568.0,1665.0,Hkamti Township,95.695465,25.99243
2426,ZeeHpyuKone(W),4960.0,2698.0,2262.0,Hkamti Township,95.695465,25.99243
2427,Homalin(W),5001.0,2450.0,2551.0,Homalin Township,94.910878,24.8644
2428,NaungPaKyit(W),12537.0,6599.0,5938.0,Homalin Township,94.910878,24.8644
2429,No(1)(W),399.0,198.0,201.0,Homalin Township,94.730367,24.685757
2430,No(1)(W),399.0,198.0,201.0,Lay Shi Township,94.787483,25.046708
2431,No(1)(W),399.0,198.0,201.0,Lay Shi Township,94.68729,25.36455
2432,No(1)(W),595.0,276.0,319.0,Homalin Township,94.730367,24.685757
2433,No(1)(W),595.0,276.0,319.0,Lay Shi Township,94.787483,25.046708
2434,No(1)(W),595.0,276.0,319.0,Lay Shi Township,94.68729,25.36455
2435,No(1)(W),515.0,242.0,273.0,Homalin Township,94.730367,24.685757
2436,No(1)(W),515.0,242.0,273.0,Lay Shi Township,94.787483,25.046708
2437,No(1)(W),515.0,242.0,273.0,Lay Shi Township,94.68729,25.36455
2438,No(2)(W),184.0,101.0,83.0,Homalin Township,94.730367,24.685757
2439,No(2)(W),184.0,101.0,83.0,Lay Shi Township,94.787483,25.046708
2440,No(2)(W),184.0,101.0,83.0,Lay Shi Township,94.68729,25.36455
2441,No(2)(W),392.0,221.0,171.0,Homalin Township,94.730367,24.685757
