Longitude,Latitude,Ward/VillageTract,total_population,male_population,female_population,Township
94.80744171,24.7337869,NaungSanKyin(VT),3613,1772,1841,Homalin Township
94.86511993,24.73445988,KhoTaung(VT),2760,1327,1433,Homalin Township
94.92905535,24.70640809,AukHmanKin(VT),2456,1151,1305,Homalin Township
95.08080546,24.79907544,NaungPoAung(VT),7549,3561,3988,Homalin Township
95.0541954,24.78242016,HlwaZinKone(VT),1282,620,662,Homalin Township
95.02905464,24.81478977,SatKaYar(VT),2083,973,1110,Homalin Township
95.03679657,24.78833961,AwThaw(VT),1035,487,548,Homalin Township
95.11296558,24.63404155,NaungHparMu(VT),5708,3113,2595,Homalin Township
95.00324376,24.60022863,NatNan(VT),6220,3545,2675,Homalin Township
95.25079854,25.31098302,HtaManThi(VT),3353,1741,1612,Homalin Township
95.26364027,25.37861688,HtwetWa(VT),2332,1222,1110,Homalin Township
95.11765398,25.27649879,NaungPin(VT),2713,1324,1389,Homalin Township
95.15997314,25.21907759,HmaingWei(VT),2973,1484,1489,Homalin Township
,,OhnBet(VT),499,233,266,Homalin Township
94.6982193,24.42312431,ThaungThut(VT),2241,1043,1198,Homalin Township
94.71829478,24.42737389,NaungSutKhar(VT),1353,652,701,Homalin Township
94.75324631,24.40836716,KyunKone(VT),2572,1345,1227,Homalin Township
94.67933273,24.56718922,TonHe(VT),718,342,376,Homalin Township
94.67340698,24.44237404,WeaHet(VT),1137,537,600,Homalin Township
94.68908691,24.46899986,TaungPaw(VT),1039,502,537,Homalin Township
94.73175812,24.47505697,TaungBoetHla(VT),910,417,493,Homalin Township
94.68006134,24.38934422,HteinKu(VT),584,270,314,Homalin Township
95.43299103,24.81404209,NyaungKone(VT),3555,1906,1649,Homalin Township
95.47662226,24.78541295,BoKone(VT),5889,2931,2958,Homalin Township
95.33787727,24.74746513,KyaungKone(VT),1091,507,584,Homalin Township
94.90417735,24.93607966,HinNaung(VT),1294,597,697,Homalin Township
95.04496956,25.12026882,HinNaung(VT),1294,597,697,Homalin Township
94.90417735,24.93607966,HinNaung(VT),2181,1005,1176,Homalin Township
95.04496956,25.12026882,HinNaung(VT),2181,1005,1176,Homalin Township
94.97888947,24.86809921,NaungLun(VT),767,377,390,Homalin Township
94.83237648,24.8474822,ThaWun-HparNaing(VT),1912,949,963,Homalin Township
94.78526688,24.77363141,GwayTaukKone(VT),3580,1725,1855,Homalin Township
94.94895363,24.78670979,PaYit-HparNaing(VT),3903,1832,2071,Homalin Township
94.8232708,24.82619476,KhaTaungPwint(VT),3296,1585,1711,Homalin Township
95.05903339,24.73121262,TaungKin(VT),3687,1746,1941,Homalin Township
95.11817169,24.77298037,ManHon(VT),3990,1941,2049,Homalin Township
95.21743317,24.67782784,KhonTanGyi(VT),2208,1237,971,Homalin Township
95.03006134,24.84741364,KunTaung(VT),2408,1129,1279,Homalin Township
94.98324394,24.83231974,YaeKyaw(VT),2851,1359,1492,Homalin Township
95.41134644,24.93578911,ZayDiSeik(VT),2894,1558,1336,Homalin Township
95.2837677,24.80789018,MaingKaing(VT),19379,10234,9145,Homalin Township
95.48863068,24.94871407,NantThar(VT),4463,2491,1972,Homalin Township
95.87703857,25.35077438,ShweTwin(VT),9832,5927,3905,Homalin Township
95.75062815,25.27282015,TarMeiPoke(VT),4147,2355,1792,Homalin Township
95.71402359,25.23581028,YaePawMee(VT),1828,1133,695,Homalin Township
95.99751027,25.14415042,ManSein(VT),1538,836,702,Homalin Township
95.39518356,24.83657455,HeBet(VT),5992,3384,2608,Homalin Township
95.30940247,24.90175438,NaungMoe(VT),868,523,345,Homalin Township
95.19294167,24.48923779,ManThat(VT),1332,622,710,Homalin Township
95.23225784,24.83494234,LaungHpaung(VT),6750,3824,2926,Homalin Township
95.21946716,24.80486488,NaungKhan(VT),2155,1156,999,Homalin Township
95.30958557,24.77742481,PonNwe(VT),1416,663,753,Homalin Township
95.31392415,24.88452021,HteinKone(VT),5699,3361,2338,Homalin Township
95.13095347,24.85105642,MarLon(VT),6031,3466,2565,Homalin Township
95.12833405,24.83621502,NaungTaw(VT),8222,4644,3578,Homalin Township
95.16765785,24.68225479,NantChaw(VT),4390,2603,1787,Homalin Township
95.04297856,25.07488687,MaungKhan(VT),5020,2330,2690,Homalin Township
95.35264206,25.36629486,NanSaHpi(VT),560,297,263,Homalin Township
95.08945084,24.82093763,HeKhan(VT),2762,1374,1388,Homalin Township
95.3807869,25.45585918,MaLin(VT),1324,730,594,Homalin Township
95.2288208,25.27058665,YetHpa(VT),2387,1375,1012,Homalin Township
95.29657237,25.3364296,PintMar(VT),963,498,465,Homalin Township
94.72232437,24.45108509,NanThaNyit(VT),1728,815,913,Homalin Township
94.70702744,24.51793957,OeBoKaTauk(VT),1411,855,556,Homalin Township
94.70809937,24.4777298,NaungKinNar(VT),648,350,298,Homalin Township
94.92928314,24.97761841,HteinKin(VT),2569,1244,1325,Homalin Township
95.00715942,25.07902641,PayPin(VT),2065,936,1129,Homalin Township
95.00481524,24.9805257,KawYar(VT),4107,1929,2178,Homalin Township
94.98801041,25.01017714,PokeTho(VT),1163,572,591,Homalin Township
95.07349777,25.16497993,NaungYin(VT),916,495,421,Homalin Township
95.03639984,25.16256952,HmaingTaung(VT),1556,763,793,Homalin Township
97.86019516,25.39009285,SaNar(VT),2464,1252,1212,Waingmaw Township
97.97696559,25.41455046,LaHpai(VT),756,377,379,Waingmaw Township
97.93314266,25.46624804,HpungKraw(VT),623,320,303,Waingmaw Township
97.90512848,25.37277031,LuHtaung(VT),1215,564,651,Waingmaw Township
97.90965118,25.31379356,SagaPa(VT),1904,937,967,Waingmaw Township
94.96653748,25.60156059,MaThawRi(VT),379,202,177,Lay Shi Township
95.01283264,25.5994091,RawParMee(VT),295,158,137,Lay Shi Township
,,WanBe(VT),356,177,179,Lay Shi Township
,,HtaingHpaingYan(VT),782,377,405,Lay Shi Township
95.03027344,25.42464066,HlanHlaingHla(VT),630,337,293,Lay Shi Township
,,DeinKaLein(VT),853,433,420,Lay Shi Township
,,CheiYar(VT),207,110,97,Lay Shi Township
,,YanNway(VT),959,489,470,Lay Shi Township
94.99429321,25.38817024,LayTein(VT),241,125,116,Lay Shi Township
94.84796906,25.36275482,KuKee(VT),1723,747,976,Lay Shi Township
94.88510132,25.40382957,NaMiYuPi(VT),422,207,215,Lay Shi Township
,,HpwayLin(VT),509,244,265,Lay Shi Township
,,KarMwayLawRi(VT),7477,3796,3681,Lahe Township
95.20522308,26.55357361,YanKyone(VT),4145,2082,2063,Lahe Township
95.43587112,26.49086475,NaukNyuKharSan(VT),986,448,538,Lahe Township
95.33712769,26.61399078,KarYawNaukNyo(VT),1737,877,860,Lahe Township
95.40489578,26.57884979,HtanKhawNaukKone(VT),1255,591,664,Lahe Township
95.44014931,26.50803709,KhanMaLar(VT),1457,704,753,Lahe Township
95.31723785,26.46860027,MawHpunNaukInn(VT),762,353,409,Lahe Township
95.38564301,26.41146088,AntPaw(VT),501,247,254,Lahe Township
95.14383316,26.5177803,YanKyein(VT),2921,1470,1451,Lahe Township
95.16587448,26.42255402,LawNaukKone(VT),1051,518,533,Lahe Township
95.26441956,26.42210007,TwayHtwayNaukKone(VT),673,345,328,Lahe Township
95.29694366,26.38874054,LaKyan(VT),659,338,321,Lahe Township
95.21484756,26.34901524,SawLaw(VT),1517,736,781,Lahe Township
95.33615875,26.32628059,HwayHtaik(VT),1058,497,561,Lahe Township
95.42453003,26.40500069,LaungKyanNaukKone(VT),428,211,217,Lahe Township
,,MaKyan(VT),1340,643,697,Lahe Township
,,NyinShaung(VT),1198,565,633,Lahe Township
,,KatPaLanDayWaw(VT),1107,514,593,Lahe Township
,,HanSin(VT),190,85,105,Lahe Township
95.66761398,26.36385489,KuKu(VT),1032,492,540,Lahe Township
,,LunHtaung(VT),939,445,494,Lahe Township
95.53594971,26.36821556,LonKhin(VT),1348,680,668,Lahe Township
95.51921844,26.32254028,KoneKharLel(VT),1340,635,705,Lahe Township
,,GaHone(VT),606,301,305,Lahe Township
95.39678574,26.19806671,KaungLan/KoneLan(VT),916,463,453,Lahe Township
95.29412842,26.18915939,HtonSan(VT),663,337,326,Lahe Township
95.16851425,26.28579044,PonNyo(VT),1022,512,510,Lahe Township
95.61884308,26.20657921,HtanKhaw(VT),61,25,36,Lahe Township
95.5546875,26.17894936,LaungNgauk(VT),397,219,178,Lahe Township
95.43395615,26.19371986,SawLawNaukInn(VT),469,227,242,Lahe Township
95.39978027,26.11494541,LanKhin(VT),795,387,408,Lahe Township
96.78489576,27.16607121,PiNaungSut(VT),1000,501,499,Nanyun Township
96.31535339,27.28262615,KyeThaYauk(SunPar)(VT),507,271,236,Nanyun Township
95.85629272,26.87500191,ThaManChaungSon(VT),283,147,136,Nanyun Township
96.15424347,27.00816917,KyaingRaing(VT),269,146,123,Nanyun Township
96.22001648,27.01161957,YaungNgway(VT),152,69,83,Nanyun Township
96.10075378,26.99603081,HarWar(VT),461,231,230,Nanyun Township
,,LarKhu(1)(VT),70,34,36,Nanyun Township
,,GaGawKaBar(VT),3201,1893,1308,Nanyun Township
,,TharMan(VT),150,86,64,Nanyun Township
,,LeinHnoke(1)(VT),151,81,70,Nanyun Township
,,AhHtetLuLun(VT),344,187,157,Nanyun Township
96.07167816,26.99069977,HparKyet(VT),463,244,219,Nanyun Township
,,NgaingMaung(VT),245,114,131,Nanyun Township
,,LarHaung(VT),107,59,48,Nanyun Township
,,HaSanKaing(VT),222,116,106,Nanyun Township
94.6416626,24.83514977,MawNwan(VT),201,98,103,Lay Shi Township
,,HpaingLinKut(VT),110,57,53,Lay Shi Township
,,DanSaKu(VT),132,61,71,Lay Shi Township
94.74495697,25.42720985,PanSet(PanSat)(VT),1299,621,678,Lay Shi Township
94.70969391,25.3833456,HpunThaYet(VT),922,427,495,Lay Shi Township
94.72242355,25.27521992,HeinKwet(HeinKut)(VT),538,259,279,Lay Shi Township
94.76406479,25.38245964,KonKaingLon(VT),1588,734,854,Lay Shi Township
,,LanNauk(VT),406,219,187,Lahe Township
95.32719676,26.03929392,KyaukKei(VT),1026,532,494,Lahe Township
95.12998962,25.88961983,TarMaung(VT),1715,867,848,Lahe Township
,,KyunKhaung(VT),1200,624,576,Lahe Township
96.26380157,27.26004696,TaKaing(VT),239,123,116,Nanyun Township
96.18276596,27.22824478,NaungYan(VT),1959,1030,929,Nanyun Township
96.2236735,27.17910004,TaKone(1)(VT),958,491,467,Nanyun Township
96.37560272,27.10700035,NaungKaLu(VT),332,176,156,Nanyun Township
96.23243713,27.07295036,NanLit(VT),397,226,171,Nanyun Township
96.12685776,27.21595955,HtaHaw(1)(VT),1434,722,712,Nanyun Township
96.07649994,27.170283,HuLaung(VT),2166,1124,1042,Nanyun Township
,,LonLaung(VT),1914,997,917,Nanyun Township
96.07665253,27.13872719,WutHtan(VT),4120,2089,2031,Nanyun Township
,,LatKeeLonYar(VT),47,22,25,Nanyun Township
,,SanTee(VT),429,219,210,Nanyun Township
,,ReinKhu(VT),203,99,104,Nanyun Township
,,KarLun(VT),240,118,122,Nanyun Township
95.69037628,26.52223015,MiKuNaukKone(VT),345,180,165,Nanyun Township
95.59592819,26.51311493,KyarWunNaukPauk(VT),946,470,476,Nanyun Township
95.63796997,26.55782032,TawKye(VT),690,317,373,Nanyun Township
95.69399261,26.56867981,YanSi(VT),1784,811,973,Nanyun Township
,,LunNu(VT),540,269,271,Nanyun Township
95.71103668,26.66272926,ChanBan(VT),327,151,176,Nanyun Township
95.75205994,26.77651024,HaKhee(VT),271,131,140,Nanyun Township
95.72808075,26.81684017,LarMar(VT),203,104,99,Nanyun Township
,,NokePar(VT),342,159,183,Nanyun Township
,,BoTeLarNu(VT),462,240,222,Nanyun Township
95.69126129,26.77805996,HaKhun(VT),951,449,502,Nanyun Township
95.66094208,26.76683521,HaHaung(VT),831,421,410,Nanyun Township
,,KawLan(VT),270,132,138,Nanyun Township
,,HaChunSar(VT),1220,615,605,Nanyun Township
96.15814972,27.23801994,HaCheikNaukNyu(VT),1436,703,733,Nanyun Township
,,KeSanBaukLun(VT),652,320,332,Nanyun Township
,,KeSanSarLin(VT),1655,807,848,Nanyun Township
95.6444931,26.69094086,YanNawSanRi(VT),773,398,375,Nanyun Township
,,ChanMaKaukSanRi(VT),294,144,150,Nanyun Township
,,WanKaSunKhaw(VT),813,430,383,Nanyun Township
,,KyuYan(VT),2177,1082,1095,Nanyun Township
,,KeSanLaungKyan(VT),1454,709,745,Nanyun Township
,,KarYawKonShwe(VT),302,151,151,Nanyun Township
95.54820251,26.79664993,PunShein(VT),193,87,106,Nanyun Township
95.50984192,26.55585003,SheikNyu(VT),1273,623,650,Nanyun Township
96.09184265,27.19165039,YaungKun/YawKun(VT),776,401,375,Nanyun Township
,,ShanHe(VT),1786,856,930,Nanyun Township
98.03749797,25.45405121,WawShung(VT),5731,2976,2755,Waingmaw Township
97.94267845,25.55085993,LawtPun(VT),496,263,233,Waingmaw Township
98.02360535,25.61971792,Zahkung(VT),1302,681,621,Waingmaw Township
98.21839905,14.13187981,ZaHar(VT),2404,1138,1266,Dawei Township
98.23005676,14.11629009,ThaByayChaung(VT),5766,3009,2757,Dawei Township
98.24118678,14.17694664,MaungMeiShaung(VT),3977,1860,2117,Dawei Township
98.23370361,14.08971024,ZaLun(VT),1857,870,987,Dawei Township
98.24634552,14.08284521,TaLaingTaung(VT),1581,692,889,Dawei Township
98.27285004,14.07392693,ThaByar(VT),1445,666,779,Dawei Township
98.13806407,14.0057265,ThaByar(VT),1445,666,779,Launglon Township
98.27285004,14.07392693,ThaByar(VT),3108,1443,1665,Dawei Township
98.13806407,14.0057265,ThaByar(VT),3108,1443,1665,Launglon Township
98.32512538,14.13577843,PaKarRi(VT),3922,1927,1995,Dawei Township
98.33763885,14.0599081,AhNyarHpyar(VT),2035,1003,1032,Dawei Township
98.32403755,14.22191238,HarMyinGyi(VT),1550,800,750,Dawei Township
98.39788818,14.17900705,WaKone(VT),1978,1055,923,Dawei Township
98.68196106,13.80306339,PyarTharChaung(VT),7334,3842,3492,Dawei Township
98.22947184,14.06814003,KyaukYat(VT),1547,680,867,Dawei Township
98.25197601,14.0537866,ShanMaTwin(VT),1963,866,1097,Dawei Township
98.22291819,14.05100346,KuToet(VT),1318,602,716,Dawei Township
98.22537486,14.03477001,KaNaingDar(VT),2462,1086,1376,Dawei Township
98.22653961,14.00808684,ShinMokeTee(VT),2651,1164,1487,Dawei Township
98.24176025,14.01210976,YaungMaw(VT),1698,776,922,Dawei Township
98.13619232,13.97684956,PyinHtein(VT),902,420,482,Launglon Township
98.17524338,13.98361492,WayDi(VT),3420,1521,1899,Launglon Township
98.19999695,13.92432976,KaNyonKyun(VT),1787,843,944,Launglon Township
98.15773468,14.00693817,InnZauk(VT),3767,1672,2095,Launglon Township
98.16107178,14.03157997,PanDaLe(VT),1869,814,1055,Launglon Township
98.15905762,14.03886032,YwarHaungWa(VT),793,342,451,Launglon Township
98.15039063,14.05448484,MinYat(VT),3809,1680,2129,Launglon Township
98.12893677,13.93220043,LayThunKhan(VT),981,451,530,Launglon Township
98.14063263,13.95076513,SitPyea(VT),2926,1329,1597,Launglon Township
98.12589264,13.94159985,NyinMaw(VT),2067,949,1118,Launglon Township
98.10045624,13.90382004,TiZit(VT),2061,1008,1053,Launglon Township
98.08042145,13.93943977,SanHlan(VT),2414,1190,1224,Launglon Township
98.06926727,14.00734997,PaNyit(VT),840,390,450,Launglon Township
98.13855743,13.90375977,AukYaeHpyu(VT),7924,3599,4325,Launglon Township
98.17208862,13.92889977,KaHtaungNi(VT),447,204,243,Launglon Township
98.15386963,13.87834501,KaDetGyi(KhunHnitThein)(VT),2369,1037,1332,Launglon Township
98.15575027,13.86770487,PyinKyaung(VT),1267,557,710,Launglon Township
98.16683578,13.85931492,KyetYetTwin(VT),2490,1093,1397,Launglon Township
98.10166931,14.15016508,MaungMaKan(VT),8184,3986,4198,Launglon Township
98.17436218,13.90338993,KaDetNgeSeik(VT),457,206,251,Launglon Township
98.10124016,14.09766984,KyaukSin(VT),10250,5128,5122,Launglon Township
98.09956741,14.19663477,PanDetInn(VT),7344,3724,3620,Launglon Township
98.15704091,14.07654667,TharYarKone(VT),2217,1067,1150,Launglon Township
98.16969299,14.0882597,KaMyawGyi(VT),3812,1749,2063,Launglon Township
98.16100566,14.18466981,MyoHaung(VT),3634,1633,2001,Launglon Township
98.17675781,14.14529037,TaungMinPyaung(VT),1483,675,808,Launglon Township
98.13225301,14.14448992,SaKhanGyi(VT),4481,2168,2313,Launglon Township
98.17472839,14.10871983,NaKhanTaw(VT),1187,578,609,Launglon Township
98.16292572,14.10470009,KaMyawKin(VT),3718,1661,2057,Launglon Township
98.15062714,13.74133778,ThaKyetTaw(VT),3573,1586,1987,Launglon Township
98.15914536,13.78983498,TawKye(VT),1314,594,720,Launglon Township
98.16358693,13.83554999,ThaPyayShaung(VT),2820,1345,1475,Launglon Township
98.21726227,13.81070042,PyinGyiKyun(VT),133,74,59,Launglon Township
98.17598724,13.68811989,ZaLut(VT),1251,571,680,Launglon Township
98.11876488,13.71797514,KyaukTwin(VT),836,367,469,Launglon Township
98.15508652,13.57194519,KyaukMatTat(VT),1327,657,670,Launglon Township
98.16692352,13.64218044,KyaukWutPyin(VT),1176,568,608,Launglon Township
98.18097687,13.65575027,KyaukNiMaw(VT),2479,1239,1240,Launglon Township
98.15214157,13.62777996,AukKyaukWut(VT),4039,2042,1997,Launglon Township
98.27326202,13.89741993,KaZiTaDarU(VT),981,455,526,Thayetchaung Township
98.25408681,13.91862011,PeinTaw(VT),3359,1535,1824,Thayetchaung Township
98.24260712,13.90902042,PanChiShaung(VT),1186,568,618,Thayetchaung Township
98.27586365,13.9353199,OkeTu(VT),2487,1163,1324,Thayetchaung Township
98.25113678,13.94649982,ThaYetHnitKhwa(VT),2364,1077,1287,Thayetchaung Township
98.24790192,13.95926952,ThinKyun(VT),2624,1235,1389,Thayetchaung Township
98.24014282,13.97033024,YanTaung(VT),2567,1152,1415,Thayetchaung Township
98.23484802,13.98507977,NyaungZin(VT),4343,1975,2368,Thayetchaung Township
98.26299858,13.99541736,KyarInn(VT),2647,1152,1495,Thayetchaung Township
98.27940369,14.0234499,KinShey(VT),1738,814,924,Thayetchaung Township
98.29890823,13.9953599,SawHpyar(VT),2265,1004,1261,Thayetchaung Township
98.34948598,13.91980654,PaDatChaung(VT),1514,755,759,Thayetchaung Township
98.26358032,13.83102989,TiTutPyin(VT),2115,996,1119,Thayetchaung Township
98.26384735,13.81665039,EinSheyPyin(VT),924,494,430,Thayetchaung Township
98.2791214,13.82954025,SinKu(VT),1244,605,639,Thayetchaung Township
98.27922821,13.79695988,LaBa(VT),3675,1830,1845,Thayetchaung Township
98.30113983,13.75692336,PyinHpyuGyi(VT),3191,1557,1634,Thayetchaung Township
98.35704803,13.71685982,SonSin(VT),3043,1427,1616,Thayetchaung Township
98.33722687,13.73054981,PyinHpyuThar(VT),1114,561,553,Thayetchaung Township
98.35449982,13.6743199,ChaungWaPyin(VT),1370,607,763,Thayetchaung Township
98.34072876,13.66829014,YaeChoChaung(VT),501,226,275,Thayetchaung Township
98.33021545,13.70031643,GonHnyinSeik(VT),3131,1322,1809,Thayetchaung Township
98.37602234,13.63164043,YaeNge(YaNge)(VT),3655,1768,1887,Thayetchaung Township
98.37167358,13.64708996,KaMyaing(VT),777,407,370,Thayetchaung Township
98.38051605,13.67442465,MinDat(VT),3110,1503,1607,Thayetchaung Township
98.34850693,13.63318491,KyweMinKone(VT),2127,1009,1118,Thayetchaung Township
98.30191803,13.66036034,KaNetThiRi(VT),6673,3199,3474,Thayetchaung Township
98.42863846,13.81947994,MeiKe(VT),1546,825,721,Thayetchaung Township
98.41082001,13.76524671,TheaChaungGyi(VT),4407,2156,2251,Thayetchaung Township
98.47405243,13.75625992,KayinTaungPyauk(VT),419,191,228,Thayetchaung Township
,,YaePu(VT),552,283,269,Thayetchaung Township
98.3972702,13.55929343,KaTwe(VT),1237,615,622,Thayetchaung Township
98.42643483,13.53069337,KaNyinChaung(VT),2826,1353,1473,Thayetchaung Township
98.43894196,13.50557995,AukThaYetChaung(VT),2117,990,1127,Thayetchaung Township
98.48034668,13.48153973,PaDauk(VT),947,476,471,Thayetchaung Township
98.48161316,13.40528965,KyaukSe(VT),2019,969,1050,Thayetchaung Township
98.47601318,13.34090996,MyanmarPaAwt(VT),2886,1396,1490,Thayetchaung Township
98.51290741,13.34603806,AitAit(KayinPaAwt)(VT),4807,2257,2550,Thayetchaung Township
98.48616954,13.44495515,PeDet(VT),5869,2872,2997,Thayetchaung Township
98.18894958,14.29070997,PaleGu(VT),607,278,329,Yebyu Township
98.13333511,14.30319977,YaLaing(VT),2651,1243,1408,Yebyu Township
98.15880585,14.28004026,PuGawZun(VT),3283,1627,1656,Yebyu Township
98.19420624,14.18811989,NatTwin(VT),1577,753,824,Yebyu Township
98.15128326,14.2427597,ThitToHtaunt(VT),2280,1107,1173,Yebyu Township
98.20980072,14.22612,KyaukKaNyar(VT),1568,783,785,Yebyu Township
98.22675514,14.28211999,TaLaingYar(VT),2892,1597,1295,Yebyu Township
98.20281219,14.20100975,NyinHtway(VT),2777,1331,1446,Yebyu Township
98.14261627,14.2104702,PeinShaung(VT),1345,648,697,Yebyu Township
98.16409302,14.36198044,UThaRan(VT),1055,570,485,Yebyu Township
98.17285919,14.22712994,KyaukHtauk(VT),1742,807,935,Yebyu Township
98.14111481,14.40574799,WunHpoet(VT),2054,1044,1010,Yebyu Township
98.03861618,14.28873968,NaBuLel(VT),3226,1641,1585,Yebyu Township
98.0628891,14.29743004,LeShaung(VT),2804,1318,1486,Yebyu Township
98.10105133,14.3822066,AyeKaNi(VT),3502,1703,1799,Yebyu Township
